eq_id,eq_nome,eq_enderec,eq_bairro,eq_tipo,longitude,latitude,eq_distr,eq_regiao,eq_ender,eq_esfera,alunos_ef,alunos_em,alunos_total
5929,VICENTE LEPORACE,R JOAO ALVES TORRES 555,JARDIM DAS FLORES,EE,-46.739062,-23.673364,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,442,973,1987
5932,THAYANE LUZIMARA COSTA VALCACER PROFESSORA,R FRIEDRICH VON VOITH 1790,JARDIM SAO JOAO (JARAGUA),EE,-46.7392141133,-23.4357523841,JARAGUA,Norte,#REF!,ESTADUAL - SE,426,368,794
5933,PEDRO FONSECA PROFESSOR,RUA RUBENS GRISOLIA 65,,EE,-46.739501,-23.603238,VILA SONIA,Oeste,#REF!,ESTADUAL - SE,0,302,302
5941,RENATO BRAGA PROFESSOR,RUA ARTHUR BLISS 465,JARDIM CASA BLANCA,EE,-46.739844,-23.648481,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,385,568,1076
5942,ALBERTO BADRA DOUTOR,R JOSEFINA MORETTI 90,VILA DAS BELEZAS,EE,-46.739851,-23.643737,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,547,0,547
5943,REGIANE DO CARMO MONTEIRO PROFESSORA,R TARCON 313,JARDIM ADELFIORE,EE,-46.7399693725,-23.408969507,PERUS,Norte,#REF!,ESTADUAL - SE,541,0,541
5955,SINHA PANTOJA,R SIMAO DE LEMOS SN,RECANTO SANTO ANTONIO,EE,-46.740725,-23.668398,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,312,157,518
5956,FRANCISCO REBOLO EMEF,RUA CATARINENSES 200,VILA ANDRADE,EMEF,-46.74077,-23.631687,VILA ANDRADE,Sul,#REF!,MUNICIPAL,713,0,1299
5959,JOAO CRUZ COSTA PROFESSOR,AV JOSE MARIA DA SILVA SN,,EE,-46.740893,-23.541243,JAGUARE,Oeste,#REF!,ESTADUAL - SE,477,0,477
5965,MIGUEL OLIVA FEITOSA PROFESSOR,R TARCON 479,JARDIM ADELFIORE,EE,-46.7411269281,-23.4078279801,PERUS,Norte,#REF!,ESTADUAL - SE,434,687,1207
5967,CARLOS CATTONY PROF,AV JACEGUAVA 11,BALNEARIO SAO JOSE,EE,-46.741173,-23.798055,PARELHEIROS,Sul,#REF!,ESTADUAL - SE,583,209,792
5978,EMYGDIO DE BARROS PROFESSOR,AV NSRA DA ASSUNCAO 292,,EE,-46.741628,-23.572604,RIO PEQUENO,Oeste,#REF!,ESTADUAL - SE,578,1020,1642
5987,EUGENIO MARIZ DE OLIVEIRA NETTO,RUA DONA VIRGNIA 100,,EE,-46.741931,-23.693037,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,686,497,1381
5990,JACQUES ORLANDO CAMINHA D AVILA REVERENDO,R ANTONIO RAMOS ROSA 100,PARQUE SANTO ANTONIO,EE,-46.742137,-23.65797,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,479,928,1666
5995,ANIBAL FREIRE MINISTRO EMEF,RUA SILVA AIROSA 100,VILA RIBEIRO DE BARROS,EMEF,-46.742271,-23.519715,VILA LEOPOLDINA,Oeste,#REF!,MUNICIPAL,551,0,808
5996,MARILSA GARBOSSA FRANCISCO PROFESSORA,R PAULO LEMORE S/N,JARDIM SAO LUIS,EE,-46.74244,-23.660834,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,667,276,943
6005,HENRIQUE RAYMUNDO DYOTT FONTENELLE BRIGADEIRO EMEF,RUA DA NSRA CONCEICAO 384,JARAGUA,EMEF,-46.742839,-23.455905,JARAGUA,Norte,#REF!,MUNICIPAL,622,0,1407
6006,ANTONIO FRANCISCO REDONDO PROFESSOR,R EVANDRO DANTON FERREIRA GANDRA 148,VILA MANGALOT,EE,-46.742897,-23.496731,SAO DOMINGOS,Norte,#REF!,ESTADUAL - SE,0,1092,1092
6010,REPUBLICA DO PANAMA,R PIEMONTE DA BORBOREMA 75,VILA NOVA DAS BELEZAS,EE,-46.743314,-23.64142,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,505,963,1468
6013,ANA SIQUEIRA DA SILVA,R MAURO DE ARAUJO RIBEIRO 678,CIDADE D'ABRIL,EE,-46.7435296847,-23.4491525802,JARAGUA,Norte,#REF!,ESTADUAL - SE,246,908,1229
6019,M BOI MIRIM I ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL,R NOVA DO TUPAROQUERA SN,JARDIM NOVO SANTO AMARO,EMEF,-46.743725,-23.665859,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,657,0,1122
6025,CLORINDA TRITTO GIANGIACOMO PROFESSORA,R GREGORIO ALLEGRI SN,VILA DAS BELEZAS,EE,-46.743909,-23.651059,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,504,0,504
6027,AIRTON ARANTES RIBEIRO PROF EMEF,RUA FREI LUIS BELTRAO 5,CONJUNTO PROMORAR SAO LUIS,EMEF,-46.743971,-23.656157,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,769,0,1156
6028,CARAN APPARECIDO GONCALVES PROFESSOR,R GREGORIO ALLEGRI 101,VILA DAS BELEZAS,EE,-46.743973,-23.651005,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,444,1016,2031
6030,OCTAVIO MONTEIRO DE CASTRO PROFESSOR,PC ITAQUIRAI 01,VILA MANGALOT,EE,-46.744091,-23.504285,SAO DOMINGOS,Norte,#REF!,ESTADUAL - SE,310,0,314
6037,MARY MORAES,AV MARECHAL JUAREZ TAVORA 257,,EE,-46.744524,-23.614686,VILA ANDRADE,Sul,#REF!,ESTADUAL - SE,343,0,343
6049,PHILO GONCALVES DOS SANTOS PROFESSORA EMEF,RUA ALAGOA NOVA SN,PERUS,EMEF,-46.745017,-23.400168,PERUS,Norte,#REF!,MUNICIPAL,697,0,976
6050,ELYO FERREIRA DE CASTRO PROFESSOR,R BACIO DE FILICAIA 147,JARDIM FIGUEIRA GRANDE,EE,-46.745103,-23.675779,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,773,0,856
6053,LEILA SABINO PROFESSORA,R SILVILINO MANTOVANINI 300,JARDIM RIVIERA,EE,-46.745206,-23.704672,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,607,287,988
6058,ANTONIO AGGIO,R HERCILIA GONCALVES DOS SANTOS 16,GUARAPIRANGA,EE,-46.745394,-23.682178,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,804,367,1171
6061,ISABEL VIEIRA DE SERPA E PAIVA PROFESSORA,AV JERIMANDUBA 561,JARAGUA,EE,-46.745574,-23.454651,JARAGUA,Norte,#REF!,ESTADUAL - SE,395,0,416
6063,JULIO CESAR DE OLIVEIRA PROFESSOR,R ALBERTO VEIGA 99,VILA PIRITUBA,EE,-46.745714,-23.481073,PIRITUBA,Norte,#REF!,ESTADUAL - SE,502,0,514
6067,M' BOI MIRIM II EMEF,RUA JOSE MANOEL CAMISA NOVA 552,PARQUE SANTO ANTONIO,EMEF,-46.74583,-23.664086,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,827,0,1090
6071,JOSE AMERICO DE ALMEIDA DOUTOR,R RAMON BAYEU 21,VILA NOVA ALBA,EE,-46.745923,-23.572994,RIO PEQUENO,Oeste,#REF!,ESTADUAL - SE,461,0,461
6074,AUGUSTO DO AMARAL DEPUTADO,RUA EULO MARONI 244,,EE,-46.745975,-23.550513,JAGUARE,Oeste,#REF!,ESTADUAL - SE,372,320,692
6075,JACYRA MOYA MARTINS CARVALHO PROFESSORA,R ALM ARISTIDES GUILHEM 38,JARDIM JUSSARA,EE,-46.746011,-23.602633,VILA SONIA,Oeste,#REF!,ESTADUAL - SE,563,0,565
6079,AGENOR COUTO DE MAGALHAES DOUTOR,AV GUILHERME MANKEL 99,VILA CLARICE,EE,-46.74612,-23.470959,PIRITUBA,Norte,#REF!,ESTADUAL - SE,196,563,889
6081,NEYDE APPARECIDA SOLLITTO PROFESSORA,R JOSE MARIA PINTO ZILLI 696,JARDIM DAS PALMAS,EE,-46.746159,-23.620383,VILA ANDRADE,Sul,#REF!,ESTADUAL - SE,764,379,1143
6082,ERNESTO DE MORAES LEME PROFESSOR EMEF,RUA VALE DAS FLORES 120,,EMEF,-46.746185,-23.443464,JARAGUA,Norte,#REF!,MUNICIPAL,908,0,1263
6094,JAIRO RAMOS EMEF,RUA GENERAL LAURO CAVALCANTI DE FARIAS 438,JARDIM MANGALOT,EMEF,-46.746812,-23.489591,SAO DOMINGOS,Norte,#REF!,MUNICIPAL,824,0,1370
6097,MARIO MOURA ALBUQUERQUE BEL EMEF,RUA HUMBERTO DE ALMEIDA 521,CHACARA SANTANA,EMEF,-46.746898,-23.670637,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,739,0,1061
6098,PROCOPIO FERREIRA EMEF,AV FIM DE SEMANA 527,JARDIM CASABLANCA,EMEF,-46.746926,-23.653209,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,1053,0,1923
6099,JOSE FERRAZ DE CAMPOS PROFESSOR EMEF,RUA PAUVA 644,VILA JAGUARA,EMEF,-46.746927,-23.513709,JAGUARA,Oeste,#REF!,MUNICIPAL,617,0,1169
6106,BADRA ESCOLA MUNICIPAL DE ENSINO FUNDAMENTAL,R PRINCIPAL SN,JARDIM DA CONQUISTA (ZONA OESTE),EMEF,-46.747235,-23.4128,PERUS,Norte,#REF!,MUNICIPAL,751,0,751
6111,JOAO DE DEUS CARDOSO DE MELLO,R FRANCISCO DE ALMEIDA SOUZA 192,JARDIM SOUZA,EE,-46.747486,-23.689244,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,868,0,868
6115,RECANTO DOS HUMILDES EMEF,RUA ARGELIA SN,JARDIM DA CONQUISTA (ZONA OESTE),EMEF,-46.7477828888,-23.4174134694,PERUS,Norte,#REF!,MUNICIPAL,1038,0,1435
6117,PIO TELLES PEIXOTO PROFESSOR,R ARTUR ORLANDO 985,VILA JAGUARA,EE,-46.747976,-23.510612,JAGUARA,Oeste,#REF!,ESTADUAL - SE,117,479,804
6121,MARIA EUGENIA MARTINS PROFESSORA,R ALARICO FRANCO CAIUBI 651,JAGUARE,EE,-46.748116,-23.543018,JAGUARE,Oeste,#REF!,ESTADUAL - SE,375,296,783
6125,FLORESTAN FERNANDES,RUA PRESIDENTE VARGAS 200,,EE,-46.7481933181,-23.4005857625,PERUS,Norte,#REF!,ESTADUAL - SE,567,741,1416
6133,MAURO FACCIO GONCALVES ZACARIA EMEF,AV RAQUEL ALVES MOREIRA 823,PARQUE SANTO ANTONIO,EMEF,-46.748495,-23.667596,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,702,0,1522
6138,OSCAR DIAS CORREIA MINISTRO,AV ALEXIOS JAFET 1800,JARDIM IPANEMA (ZONA OESTE),EE,-46.7488087673,-23.4402722827,JARAGUA,Norte,#REF!,ESTADUAL - SE,664,341,1275
6139,22 DE MARCO EMEF,RUA FRANCISCO SOARES 51,PARQUE REGINA,EMEF,-46.748881,-23.637825,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,652,0,1333
6140,ADOLFINO DE ARRUDA CASTANHO PROFESSOR,RUA PROFESSORA ANA MARIA LELIS DA SILVA 252,,EE,-46.748935,-23.565221,RIO PEQUENO,Oeste,#REF!,ESTADUAL - SE,625,0,627
6141,MILLOR FERNANDES JORNALISTA EMEF,R FRANCISCO SOARES SN,PARQUE REGINA,EMEF,-46.748953,-23.635137,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,744,0,1108
6142,AYRES DE MOURA PROFESSOR,RUA ARTUR ORLANDO 907,VILA JAGUARA,EE,-46.748979,-23.512137,JAGUARA,Oeste,#REF!,ESTADUAL - SE,520,0,520
6147,JOAO NOGUEIRA LOTUFO PROFESSOR,R JOSE MARCOS DE ALBUQUERQUE 18,JARDIM SANTA MONICA,EE,-46.7491175401,-23.4771333772,PIRITUBA,Norte,#REF!,ESTADUAL - SE,237,0,271
6151,RUI BLOEM EMEF,RUA ARMANDO FLAMARION COELHO 241,JARDIM SANTO ELIAS,EMEF,-46.749238,-23.496429,SAO DOMINGOS,Norte,#REF!,MUNICIPAL,702,0,1021
6155,ALMEIDA JUNIOR PROFESSOR,AV ENG HEITOR ANTONIO EIRAS GARCIA 1874,JARDIM MARIA LUIZA,EE,-46.7494772702,-23.5814880261,RIO PEQUENO,Oeste,#REF!,ESTADUAL - SE,370,633,1152
6164,PAULO COLOMBO P QUEIROZ DESEMBARGADOR EMEF,RUA DOUTOR ABELARDO DA CUNHA LOBO 348,PARQUE ARARIBA,EMEF,-46.749813,-23.639779,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,898,0,1545
6165,JAIRO DE ALMEIDA PROFESSOR EMEF,RUA RECANTO DOS HUMILDES SN,,EMEF,-46.7498507905,-23.4129306511,PERUS,Norte,#REF!,MUNICIPAL,901,0,1334
6166,ANTONIO BERNARDES DE OLIVEIRA PROFESSOR,R JEAN MAROT 12,JARDIM SAO JOAQUIM,EE,-46.74991,-23.687934,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,376,499,1009
6169,ANTONIO PEREIRA LIMA DR,R DO JUSA 1414,PARELHEIROS,EE,-46.750026,-23.820777,PARELHEIROS,Sul,#REF!,ESTADUAL - SE,192,199,437
6183,HENRIQUE DUMONT VILLARES,AV PRESIDENTE ALTINO 1131,,EE,-46.750345,-23.545638,JAGUARE,Oeste,#REF!,ESTADUAL - SE,761,0,764
6185,ALIPIO CORREA NETO EMEF,AV JOAO CAIAFFA 140,JARDIM TABOAO,EMEF,-46.750393,-23.606853,VILA SONIA,Oeste,#REF!,MUNICIPAL,439,0,778
6186,JARDIM DA CONQUISTA EMEF,R RECANTO DOS HUMILDES SN,CONJUNTO HABITACIONAL RECANTO DOS HUMILDES,EMEF,-46.7504133391,-23.413255224,PERUS,Norte,#REF!,MUNICIPAL,507,0,616
6192,FRANCISCO BRASILIENSE FUSCO DOUTOR,R JARACATIA 941,JARDIM UMARIZAL,EE,-46.750515,-23.622025,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,925,428,1353
6199,LEONIDAS HORTA DE MACEDO PROFESSOR,R MIGUEL RIBAS 11,JARDIM IPANEMA (ZONA OESTE),EE,-46.750908794,-23.4467634003,JARAGUA,Norte,#REF!,ESTADUAL - SE,0,714,714
6200,LUIZ TENORIO DE BRITO CORONEL EMEF,RUA BALDOMERO CARQUEJA 278,VILA PREL,EMEF,-46.750927,-23.646499,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,681,0,1105
6201,ARNALDO LAURINDO PROFESSOR,R ALTINO ALVES DE ABREU 110,PARQUE SANTO ANTONIO,EE,-46.751041,-23.662895,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,768,662,1730
6204,JOSE ALTENFELDER SILVA PROFESSOR,R CARLOS ALBERTO VANZOLINI 397,VILA DOS REMEDIOS,EE,-46.751111,-23.513358,JAGUARA,Oeste,#REF!,ESTADUAL - SE,702,0,712
6205,CANDIDO PORTINARI EMEF,RUA GUILHERME CORREIA DE MELO 408,VILA CAIUBA,EMEF,-46.7511398711,-23.3988481658,PERUS,Norte,#REF!,MUNICIPAL,679,0,1439
6206,ZENAIDE VILALVA DE ARAUJO PROFESSORA,R BELO JARDIM 674,JARDIM MUTINGA,EE,-46.7511417041,-23.4854592342,SAO DOMINGOS,Norte,#REF!,ESTADUAL - SE,382,749,1423
6210,ANTONIO ALVES VERISSIMO EMEFM,RUA MARTINO AROSIO 81,VILA AURORA,EMEFM,-46.7512952862,-23.4331647329,JARAGUA,Norte,#REF!,MUNICIPAL,898,358,1704
6215,NAIR OLEGARIO CAJUEIRO,R CATALDO PARRILHA 215,JARDIM SANTA MARGARIDA,EE,-46.751423,-23.68001,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,365,374,739
6216,MARIA PECCIOLI GIANNASI PROFESSORA,R CATALDO PARRILHA 179,JARDIM SANTA MARGARIDA,EE,-46.751452,-23.679869,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,951,155,1431
6217,FLAVIO JOSE OSORIO NEGRINI PROFESSOR,R CASIMIRO 66,JARDIM OLINDA,EE,-46.751533,-23.628479,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,522,833,1355
6223,NORBERTO ALVES RODRIGUES PROFESSOR,R CARMEM ESCABIA MOTTA COELHO 50,JARDIM MAZZA,EE,-46.752095,-23.67383,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,797,0,1160
6226,NIPO BRASILEIRA,R NESTOR DOS SANTOS LIMA 182,JARDIM JAMAICA,EE,-46.752242,-23.612245,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,401,0,401
6228,ALDO RIBEIRO LUZ PROFESSOR EMEF,RUA JEAN CORALLI 135,JARDIM SANTA LUCRECIA,EMEF,-46.7522621178,-23.4514696263,JARAGUA,Norte,#REF!,MUNICIPAL,633,0,1169
6232,IBRAHIM NOBRE EMEF,RUA CORONEL SALVADOR DE MOYA 263,VILA TIRADENTES,EMEF,-46.752393,-23.574513,RIO PEQUENO,Oeste,#REF!,MUNICIPAL,606,0,881
6234,ESPIRIDIAO ROSAS MARECHAL EMEF,RUA GUIMARAES ROSA 115,VILA LAGEADO,EMEF,-46.752433,-23.552153,JAGUARE,Oeste,#REF!,MUNICIPAL,692,0,922
6243,LORENCO MANOEL SPARAPAN EMEF,RUA HOLDA BOTTO MALANCONI 431,JARDIM DUPRAT,EMEF,-46.752811,-23.658249,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,639,0,1332
6248,JARDIM CAMPO LIMPO O,R CARAIVA 253,JARDIM OLINDA,EE,-46.753009,-23.630368,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,326,0,326
6252,LEONOR FERNANDES COSTA ZACHARIAS,R ENRIQUE AMORIM 101,JARDIM DAS FONTES,EE,-46.753153,-23.866289,PARELHEIROS,Sul,#REF!,ESTADUAL - SE,570,229,886
6256,PAULO NOGUEIRA FILHO,R ADAO GONCALVES 70,VILA DOS REMEDIOS,EE,-46.753382,-23.508738,JAGUARA,Oeste,#REF!,ESTADUAL - SE,545,0,545
6263,ZULMIRA CAVALHEIRO FAUSTINO EMEF,RUA MELO COUTINHO 69,PARQUE REGINA,EMEF,-46.75355,-23.63462,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,747,0,1477
6266,SYNESIO ROCHA MINISTRO EMEF,RUA JARACATIA 448,JARDIM UMARIZAL,EMEF,-46.753634,-23.619089,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,846,0,1194
6273,VIANNA MOOG EMEF,RUA FRANCISCO L ESQUERDO 310,JARDIM JAQUELINE,EMEF,-46.754265,-23.595002,VILA SONIA,Oeste,#REF!,MUNICIPAL,724,0,886
6277,CHACARA TURISTICA EMEF,CACHOEIRO DO ITAPEMIRM 87,JARAGUA,EMEF,-46.754367,-23.47244,JARAGUA,Norte,#REF!,MUNICIPAL,673,0,1129
6279,SOLON BORGES DOS REIS,AV JOSE JOAQUIM SEABRA 1187 A,,EE,-46.754375,-23.568618,RIO PEQUENO,Oeste,#REF!,ESTADUAL - SE,0,1237,1455
6280,DANIEL PAULO VERANO PONTES PROFESSOR,AV JOSE JOAQUIM SEABRA 1187,RIO PEQUENO,EE,-46.754375,-23.568618,RIO PEQUENO,Oeste,#REF!,ESTADUAL - SE,571,0,717
6285,OTONIEL MOTA EMEF,RUA RAIMUNDO FRANKLIN DE MELO 184,,EMEF,-46.754529,-23.659253,JARDIM SAO LUIS,Sul,#REF!,MUNICIPAL,773,0,1361
6286,EULALIA SILVA PROFESSORA,R AMARO ANTONIO DE ARAUJO 337,JARDIM SANTA MARGARIDA,EE,-46.754672,-23.679158,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,714,421,1203
6289,SUZANA DE CAMPOS DONA,R ANTONIO MAIA 691,VILA PERUS,EE,-46.7549293142,-23.4065949068,PERUS,Norte,#REF!,ESTADUAL - SE,869,0,881
6290,JOSE LINS DO REGO,EST DO M BOI MIRIM 2463,JARDIM DAS FLORES,EE,-46.755075,-23.674824,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,0,1715,1715
6291,JARDIM CAPELA IV,EST DA BARONESA 100,PARQUE BOLOGNE,EE,-46.755086,-23.686228,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,929,602,1617
6292,ORLANDO MENDES DE MORAES PROFESSOR,EST DA BARONESA 100,PARQUE BOLOGNE,EE,-46.755086,-23.686228,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,575,1145,2094
6297,EUDORO VILLELA,EST GUAVIRUTUBA 600,VILA BOM JARDIM,EE,-46.755341,-23.676998,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,884,433,1595
6302,HELIO MOTTA DOUTOR,R CANORI 30,JARDIM OLINDA,EE,-46.755563,-23.629092,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,640,0,648
6304,JOAO BATISTA DE CARVALHO MONSENHOR,R CRISTIANIA 13,JARDIM CRIS,EE,-46.755636,-23.670746,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,462,787,1959
6306,MIGUEL MALUHY COMENDADOR,EST DOS MIRANDAS 40,JARDIM MARIA DUARTE,EE,-46.755736,-23.615178,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,370,946,1316
6308,TARSILA DO AMARAL EMEF,RUA NATAL PIGASSI 787,,EMEF,-46.755804,-23.597418,VILA SONIA,Oeste,#REF!,MUNICIPAL,639,0,772
6311,HENRIQUE GEISEL GENERAL EMEF,RUA MIGUEL PEREIRA LANDIM 253,JARDIM JARAGUA,EMEF,-46.756206,-23.489233,SAO DOMINGOS,Norte,#REF!,MUNICIPAL,675,0,906
6313,TERESA MARGARIDA DA SILVA E ORTA EMEF,RUA ENG MILTON DE ALVARENGA PEIXOTO 20,VILA GILDA,EMEF,-46.756238,-23.721559,JARDIM ANGELA,Sul,#REF!,MUNICIPAL,1139,0,1828
6314,CAROLINA RENNO R OLIVEIRA PROFA EMEF,RUA JOAO FERREIRA DA SILVA 99,JARDIM SANTA MARGARIDA,EMEF,-46.75626,-23.68311,JARDIM ANGELA,Sul,#REF!,MUNICIPAL,741,0,1422
6319,MANUEL BANDEIRA,R JULIO CESAR LEAL 15,VILA PERUS,EE,-46.7564412197,-23.410554254,PERUS,Norte,#REF!,ESTADUAL - SE,348,1195,1719
6327,DEZOITO DO FORTE EMEF,RUA HAFIZ ABI CHEDID 110,VILA BOM JARDIM,EMEF,-46.757012,-23.685871,JARDIM ANGELA,Sul,#REF!,MUNICIPAL,498,0,614
6329,CYRO ALBUQUERQUE DEPUTADO EMEF,RUA ROGERIO DE PAULA BRITO 100,JARDIM SAO JANUARIO,EMEF,-46.757319,-23.650455,CAPAO REDONDO,Sul,#REF!,MUNICIPAL,708,0,945
6335,ANTONIO CANDIDO CORREA GUIMARAES FILHO PROFESSOR,AV MUTINGA 5071,JARDIM SANTO ELIAS,EE,-46.757673,-23.504287,JAGUARA,Oeste,#REF!,ESTADUAL - SE,489,526,1015
6338,JOSUE DE CASTRO PROFESSOR EMEF,RUA JOSE SOEIRO DE VAZ 362,JARDIM MARISA,EMEF,-46.757834,-23.50703,JAGUARA,Oeste,#REF!,MUNICIPAL,616,0,1050
6343,OTTO DE BARROS VIDAL PROFESSOR,R JOAQUIM JOSE DE LIMA 13,JARAGUA,EE,-46.7579165448,-23.4806204991,SAO DOMINGOS,Norte,#REF!,ESTADUAL - SE,485,0,485
6345,WANDER TAFFO MUSICO,R MANGUALDE 427,PARQUE SANTO ANTONIO,EE,-46.758,-23.666663,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,416,215,988
6348,EUCLYDES DE OLIVEIRA FIGUEIREDO GAL EMEF,RUA MARECHAL OLIMPIO MOURAO FILHO 187,VILA SAO FRANCISCO,EMEF,-46.758049,-23.557175,RIO PEQUENO,Oeste,#REF!,MUNICIPAL,792,0,974
6349,HEIDI ALVES LAZZARINI,R QUINTA DA CONRARIA 299,PARQUE SANTO ANTONIO,EE,-46.758083,-23.666517,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,851,0,931
6350,VICTOR CIVITA EMEF,RUA GONCALO ALDANA 385,VILA HOMERO,EMEF,-46.7582044593,-23.4506410403,JARAGUA,Norte,#REF!,MUNICIPAL,405,0,687
6352,CLOVIS DE OLIVEIRA PROFESSOR DOUTOR,R LIRA CEARENSE 869,JARDIM SANTA EFIGENIA,EE,-46.758254,-23.638037,CAMPO LIMPO,Sul,#REF!,ESTADUAL - SE,358,953,1311
6355,ROBERTO MANGE PROF EMEF,RUA JOSE CERQUEIRA BASTOS 46,,EMEF,-46.758376,-23.585226,RIO PEQUENO,Oeste,#REF!,MUNICIPAL,761,0,926
6357,EMEF PROFESSOR EDIVALDO DOS SANTOS DANTAS,AV PERATUBA 09,CIDADE IPAVA,EMEF,-46.758431,-23.723415,JARDIM ANGELA,Sul,#REF!,MUNICIPAL,1214,0,1462
6358,OCTALLES MARCONDES FERREIRA,R DANCA DE ANITRA 1,JARDIM VAZ DE LIMA,EE,-46.758431,-23.667427,JARDIM SAO LUIS,Sul,#REF!,ESTADUAL - SE,660,674,1334
6369,MARTINHO DA SILVA,RUA COMENDADOR ANTUNES DOS SANTOS 1800,JARDIM VAZ DE LIMA,EE,-46.758858,-23.673597,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,723,272,1139
6370,ARCHITICLINO SANTOS PROFESSOR,RUA MAESTRO ITALO IZZO 110,,EE,-46.758889,-23.541348,JAGUARE,Oeste,#REF!,ESTADUAL - SE,263,502,995
6373,CAMPO LIMPO I EMEF,R PROFESSORA NINA STOCCO 597,JARDIM CATANDUVA,EMEF,-46.758967,-23.629524,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,745,0,1380
6374,GAVIAO PEIXOTO BRIGADEIRO,R MOGEIRO 710,VILA PERUS,EE,-46.7590506924,-23.4042606081,PERUS,Norte,#REF!,ESTADUAL - SE,869,1904,3110
6375,OSWALD DE ANDRADE,R JOSE CARLOS DOS SANTOS MARQUES 300,JARDIM HERCULANO,EE,-46.759208,-23.691834,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,782,0,915
6376,ZENAIDE AVELINO MAIA PROFESSORA,R FREDERICK BANTING 179,JARDIM GERMANIA,EE,-46.759253,-23.657222,CAPAO REDONDO,Sul,#REF!,ESTADUAL - SE,676,0,684
6377,MIGUEL MUNHOZ FILHO,AV AGOSTINHO RUBIN 301,JARDIM GERMANIA,EE,-46.759286,-23.657646,CAPAO REDONDO,Sul,#REF!,ESTADUAL - SE,783,782,1565
6381,PEDRO NAVA EMEF,RUA JOAQUINA DA LAPA 453,,EMEF,-46.759741,-23.579168,RIO PEQUENO,Oeste,#REF!,MUNICIPAL,542,0,889
6384,MARILENA PIUMBATO CHAPARRO PROFESSORA,R BOAVENTURA PEREIRA 235,PARQUE ANHANGUERA (SAO DOMINGOS),EE,-46.75981,-23.490292,SAO DOMINGOS,Norte,#REF!,ESTADUAL - SE,462,472,993
6385,ROSA PAVONE PIMONT DOUTORA,RUA CONDE DE PROENCA 28,,EE,-46.759823,-23.681893,JARDIM ANGELA,Sul,#REF!,ESTADUAL - SE,501,101,671
6390,MODESTO SCAGLIUSI EMEF,RUA JOAO RODRIGUES DE MOURA 16,JARDIM PIRACUAMA,EMEF,-46.760121,-23.645412,CAMPO LIMPO,Sul,#REF!,MUNICIPAL,602,0,1038
