ID,LONG,LAT,SETCENS,AREAP,CODDIST,DISTRITO,CODSUBPREF,SUBPREF,REGIAO5,REGIAO8,NOME,REGISTRO,ENDERECO,NUMERO,BAIRRO,REFERENCIA
263,-46.527774,-23.551139,355030820000052,3550308005078,20,CARRAO,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,VILA NOVA MANCHESTER,4040-1,RUA SAO VALENTIM,81.000000,VL CARRAO,PROXIMO LARGO DE VILA CARRAO
1,-46.550211,-23.558745,355030885000091,3550308005040,87,VILA FORMOSA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,VILA FORMOSA,4041-0,RUA MARAGOJIPE,S/N,VL FORMOSA,TV RUA PRETORIA
278,-46.489483,-23.503293,355030828000061,3550308005140,28,ERMELINO MATARAZZO,22,ERMELINO MATARAZZO,Leste,Leste 2,PONTE RAZA,4042-8,RUA BOAVENTURA R DA SILVA,440.000000,PONTE RAZA,CARTORIO ERMELINO MATARAZZO
251,-46.453981,-23.505600,355030887000015,3550308005193,89,VILA JACUI,23,SAO MIGUEL,Leste,Leste 2,VILA JACUI,4043-6,RUA TSUTOMU HENNI,717.000000,VL JACUI,ERNESTO B LOPES E TARAPITINGA
233,-46.413516,-23.538662,355030896000200,3550308005259,47,LAJEADO,28,GUAIANASES,Leste,Leste 2,GUAIANAZES,4044-4,PC ANDES,S/N,GUAIANAZES,TRISTAO GAGO PROX EST GUAIAN
2,-46.574763,-23.584864,355030893000035,3550308005042,95,VILA PRUDENTE,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,PRACA SANTA HELENA,4045-2,RUA JOSE DOS REIS,909.000000,VL ZELINA,RUA OLIVEIRA GOUVEIA
19,-46.646550,-23.599890,355030877000176,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,INDIANOPOLIS,4046-0,AL AGOSTINHO RODRIGUES FILHO,363.000000,V L MARIANA,RUA LEANDRO DUQUE E TETSUAL
679,-46.575426,-23.593988,355030893000012,3550308005083,95,VILA PRUDENTE,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,VILA BELA,4047-9,RUA PITINGA,396.000000,VL BELA,TV RUA GIESTAS
609,-46.725410,-23.528343,355030888000008,3550308005107,90,VILA LEOPOLDINA,8,LAPA,Oeste,Oeste,VILA HAMBURGUESA,4048-7,RUA LAURO MULLER,12.000000,VL HAMBURGUESA,CENTRO ESPORTIVO PELEZAO
127,-46.582155,-23.463246,355030839000005,3550308005070,38,JACANA,6,JACANA / TREMENBE,Norte,Norte 2,VILA NILO,4049-5,RUA DR CARLOS BASTOS ARANHA,420.000000,VL NILO,S/INFOR
531,-46.669959,-23.615059,355030815000138,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,CAMPO BELO,4050-9,RUA BARAO DE JACEGUAI,1768.000000,STO AMARO,DEMOSTENES E OTAVIO TARQUINO
389,-46.764890,-23.660275,355030819000319,3550308005231,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,CAPAO REDONDO,4051-7,RUA PAULINO VITAL DE MORAES,,CAPAO REDONDO,ET AV ELIAS MAASE R C ORSOLINI
165,-46.703519,-23.631800,355030871000042,3550308005174,72,SANTO AMARO,14,SANTO AMARO,Sul,Sul 2,CHACARA SANTO ANTONIO,4052-5,RUA ALEXANDRE DUMAS,1316.000000,CHAC STO ANTONIO,AV STO AMARO ALT.5000
575,-46.613193,-23.632612,355030827000101,3550308005091,27,CURSINO,13,IPIRANGA,Sul,Sul 1,SANTA ANGELA,4053-3,RUA CEL FAWCETT C/ EVOLUCAO,833.000000,VL MORAES,IGREJA SANTA ANGELA
124,-46.610283,-23.603497,355030834000106,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,SUSSUARAMA,4054-1,RUA CINCO DE JULHO,7.000000,VL NAIR,FIM DA AV.NAZARE
376,-46.605597,-23.619184,355030868000123,3550308005085,69,SACOMA,13,IPIRANGA,Sul,Sul 1,VILA VERA,4055-0,AV CEL JOSE PIRES DE ANDRADE,466.000000,VL VERA,RUA VERGUEIRO-9000
409,-46.704861,-23.485822,355030829000198,3550308005116,29,FREGUESIA DO O,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,VILA IORIO,4056-8,RUA JAGUARURAMA,129.000000,NOSSA SENHORA DO O,TV ES RIO VERDE
291,-46.552767,-23.539328,355030820000099,3550308005077,20,CARRAO,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,ALFERES FRAZAO,4057-6,RUA DIAMANTE PRETO,35.000000,ARICANDUVA,VIADUTO VILA CARRAO
328,-46.600618,-23.454914,355030881000004,3550308005134,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,CASA DE PEDRA,4058-4,RUA CEL ESDRAS DE OLIVEIRA,S/N,JD TREMEMBE,PERTO DO CEMITERIO
533,-46.512976,-23.573326,355030804000014,3550308005151,04,ARICANDUVA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,VILA ANTONIETA,4059-2,RUA PETROBRAS,S/N,VL ANTONIETA,TV AV INCONFIDENCIA MINEIRA
225,-46.527093,-23.609376,355030872000172,3550308005159,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,ANA CLARA,4060-6,RUA PASCOAL RANIERI MAZILI,650.000000,VL ANA CLARA,TV RUA ANA CLARA
566,-46.674051,-23.468392,355030811000109,3550308005121,11,BRASILANDIA,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,VILA RICA,4061-4,RUA SPENCER VAMPRE,454.000000,VL RICA,TV DA ESTRADA DA PARADA
221,-46.631514,-23.469269,355030851000061,3550308005130,51,MANDAQUI,5,SANTANA / TUCURUVI,Norte,Norte 2,SANTA INES,4062-2,RUA ANA DE BARROS,S/N,STA INES,TV AV SANTA INES
37,-46.551202,-23.511350,355030859000191,3550308005071,60,PENHA,21,PENHA,Leste,Leste 1,ENGENHEIRO TRINDADE,4063-0,RUA ENG TRINDADE,5.000000,PENHA,EST.REDE FERROVIARIA FEDERAL
39,-46.534842,-23.591320,355030872000072,3550308005080,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,VILA EMA,4064-9,RUA PDE PEDRO MAGNONI,511.000000,VL EMA,PONTO FINAL ONIBUS VILA EMA
675,-46.487943,-23.537845,355030805000017,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,PRACA ARTUR ALVIM,4065-7,RUA BENEDITO LEAL,334.000000,ARTUR ALVIM,ESTACAO R.F.F.ARTUR ALVIM
416,-46.727907,-23.491018,355030863000017,3550308005310,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,CHACARA INGLESA,4066-5,RUA PEDRO MARIGLIANI,23.000000,CHAC INGLESA,TV DR JOAO BATISTA B DE LIMA
628,-46.577206,-23.485613,355030892000004,3550308005069,94,VILA MEDEIROS,7,V MARIA / VILA GUILHERME,Norte,Norte 2,CENTRAL,4067-3,RUA ANTENOR NAVARRO,414.000000,JD BRASIL,TV AV JAPAO
511,-46.429391,-23.481598,355030844000095,3550308005246,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,VILA HELENA,4068-1,RUA SANTA ROSA DE LIMA,301.000000,PQ PAULISTANO,AV V ARTUR DA NOVA ALT N 1842
476,-46.687909,-23.547721,355030862000086,3550308005054,63,PINHEIROS,11,PINHEIROS,Oeste,Oeste,JARDIM DAS BANDEIRAS,4069-0,RUA LUMINARIAS,S/N,JD DAS BANDEIRAS,AV HEITOR PENTEADO
573,-46.505796,-23.536225,355030891000067,3550308005147,93,VILA MATILDE,21,PENHA,Leste,Leste 1,PATROCINIO PAULISTA,4070-3,RUA IVAN MAIA VASCONCELOS,183.000000,JD TRIANA,PRACA SOLANO CUNHA
771,-46.474863,-23.599807,355030873000039,3550308005206,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,MARIA CURSI,4071-1,RUA DOMIZIANO ROSSI,587.000000,SAO MATEUS,MARIA CURSI C AURELIANO ARRUDA
11,-46.435017,-23.521482,355030874000073,3550308005197,76,SAO MIGUEL,23,SAO MIGUEL,Leste,Leste 2,CECILIA ITER,4072-0,AV MONS AGNELO,305.000000,VL PROGRESSO,P FINAL ON VILA PROGRESSO
611,-46.696381,-23.552641,355030802000059,3550308005106,02,ALTO DE PINHEIROS,11,PINHEIROS,Oeste,Oeste,EPEIRA,4074-6,RUA PDE ARTUR SOMENSI,48.000000,VL BEATRIZ,RUA LIRA
614,-46.694705,-23.477623,355030829000064,3550308005118,29,FREGUESIA DO O,3,FREGUESIA / BRASILANDIA,Norte,Norte 1,JARDIM IRACEMA,4075-4,RUA DOS MORGADOS,188.000000,JD IRACEMA,ABILIO PRIMO SALIM F MORGADOS
750,-46.669153,-23.693249,355030858000127,3550308005213,59,PEDREIRA,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM UBIRAJARA,4076-2,AV BATISTA MACIEL,313.000000,JD UBIRAJARA,RUAS ZIKE TUMA E ANTONIO CAMPO
805,-46.687436,-23.717260,355030823000032,3550308005217,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,VILA SAO BENEDITO,4077-0,RUA JOSE BONIFACIO FILHO,,CID DUTRA,AV FRUTUOSO
715,-46.655833,-23.663705,355030822000116,3550308005164,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,JABAQUARA,4078-9,RUA VISCONDE DE STA ISABEL,S/N,JABAQUARA,MARGENS DA AV CUPECE
525,-46.684590,-23.612448,355030835000096,3550308005103,34,ITAIM BIBI,11,PINHEIROS,Oeste,Oeste,CIDADE MONCOES,4079-7,RUA PENSYLVANIA,S/N,CID MONCOES,R CALIFORNIA E FLORIDA
367,-46.640754,-23.679664,355030822000221,3550308005165,22,CIDADE ADEMAR,16,CIDADE ADEMAR,Sul,Sul 2,JARDIM MIRIAM,4080-0,RUA BRAS DE ABREU,S/N,JD MIRIAM,TV AV PEDRO DE AVOS
316,-46.735087,-23.652843,355030846000196,3550308005224,45,JARDIM SAO LUIS,18,M BOI MIRIM,Sul,Sul 2,JARDIM SAO LUIZ,4081-9,RUA ARRAIAL DOS COUROS,,JD SAO LUIZ,PONTO FINAL DO ONIBUS J S LUIS
825,-46.671129,-23.627500,355030815000001,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,PIRAQUARA,4083-5,RUA CRISTOVAO PEREIRA,1223.000000,CAMPO BELO,ATRAZ DO JUMBO
67,-46.537815,-23.604030,355030872000103,3550308005158,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,PAULICEIA,4084-3,RUA HILEIA AMAZONICA,420.000000,JD GUAIRACA,TV ES ORATORIO
237,-46.688678,-23.668218,355030816000056,3550308005172,16,CAMPO GRANDE,14,SANTO AMARO,Sul,Sul 2,VILA ISA,4085-1,RUA AMOIPIRA,S/N,VL ISA,TV AV NOSSA SENHORA DO SABARA
44,-46.753563,-23.646792,355030846000278,3550308005229,46,JARDIM SAO LUIS,18,M'BOI MIRIM,Sul,Sul 2,VILA PRELL,4086-0,RUA THEREZA MAIA PINTO,S/N,VL PRELL,TV ES DE ITAPECERICA
64,-46.741494,-23.474652,355030863000070,3550308005113,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM REGINA,4087-8,RUA PDE MARCIGAGLIA,19.000000,JD REGINA,AV AGENOR COUTO DE MAGALHAES
56,-46.757245,-23.567688,355030867000131,3550308005184,68,RIO PEQUENO,10,BUTANTA,Oeste,Oeste,VILA DALVA,4089-4,RUA JORGE WORD,49.000000,VL DALVA,AV RIBEIRAO JAGUARE
296,-46.706909,-23.740034,355030823000189,3550308005286,23,CIDADE DUTRA,19,CAPELA DO SOCORRO,Sul,Sul 2,BANDEIRANTES,4090-8,PC JOSE SCHUNCH,325.000000,VL SAO JOSE,PARAVENTI E ROSALINA ARISTIDES
623,-46.587151,-23.642999,355030868000170,3550308005090,69,SACOMA,13,IPIRANGA,Sul,Sul 1,JARDIM LEAR,4092-4,RUA JOSE ANTONIO VALADARES,13.000000,JD LEAR,ANTIGA AV.SAO PAULO
386,-46.473784,-23.615883,355030875000080,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,JARDIM VERA CRUZ,4093-2,RUA PIRES CALEIRO,205.000000,JD VERA CRUZ,TV SARGENTO IRACITAM COIMBRA
442,-46.729965,-23.448678,355030842000161,3550308005187,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM PANAMERICANO,4094-0,RUA ANTONIO SEBASTIAO SOBRINHO,480.000000,PQ PAN AMERICANO,ALTURA DO 480 DA R J PEREIRA
662,-46.705164,-23.681693,355030879000015,3550308005220,81,SOCORRO,19,CAPELA DO SOCORRO,Sul,Sul 2,VILA NOVA FRIBURGO,4095-9,AV DANTON JOBIM,131.000000,VL FRIBURGO,AUTODROMO DE INTERLAGOS
445,-46.752008,-23.597158,355030894000034,3550308005181,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,JARDIM CELESTE,4096-7,RUA EDWARD CARMILLO,,JD CELESTE,CLUBE SOLAR DOS AMIGOS
503,-46.732256,-23.598747,355030894000043,3550308005178,96,VILA SONIA,10,BUTANTA,Oeste,Oeste,JARDIM COLOMBO,4097-5,RUA SALOMAO WAIMBERG,145.000000,JD BONFIGLIOLI,RUA DR SILVIO DANTE BERTACHI
259,-46.472265,-23.626794,355030875000006,3550308005212,77,SAO RAFAEL,30,SAO MATEUS,Leste,Leste 2,SAO RAFAEL,4098-3,RUA BENTO DO AMARAL DA SILVA,14.000000,PQ SAO RAFAEL,TV AV BARONEZA DE MURITIBA
551,-46.635084,-23.627419,355030877000207,3550308005092,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,IMIGRANTES,4100-9,RUA MAJOR FREIRE,565.000000,JABAQUARA,PROXIMO AV JABAQUARA
783,-46.611945,-23.488042,355030870000207,3550308005064,71,SANTANA,5,SANTANA / TUCURUVI,Norte,Norte 2,CABUCU,4101-7,RUA MARIA DO CARMO SENE,S/N,VL PAULICEIA,TV AV PAULICEIA
552,-46.791532,-23.652756,355030819000175,3550308005296,19,CAPAO REDONDO,17,CAMPO LIMPO,Sul,Sul 2,JARDIM MACEDONIA,4103-3,RUA AGOSTINHO PAIVA,,JD MACEDONIA,JOAO CRUZ E LUIS DE BOULOGNE
313,-46.447981,-23.518993,355030837000159,3550308005200,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VERDE,4105-0,RUA FLOR DE SANTA CRUZ,55.000000,VL VERDE,FABRICA DE TINTAS PILOT
242,-46.384510,-23.483445,355030844000163,3550308005247,43,JARDIM HELENA,23,SAO MIGUEL,Leste,Leste 2,JARDIM ROMANO,4106-8,RUA DIOGO GONCALVES LACO,41.000000,JD ROMANO,S/REF.
475,-46.392498,-23.507659,355030836000291,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,PROGRESSO,4107-6,AV JOSE BORGES DO CANTO,8.000000,JD CAMARGO VELHO,FINAL ON.ITAIM PAULISTA
456,-46.523545,-23.570706,355030804000022,3550308005153,04,ARICANDUVA,26,ARICANDUVA I FORMOSA I CARRAO,Leste,Leste 1,JARDIM RECORD,4109-2,AV DOS PEQUIS,20.000000,JD VL FORMOSA,TV RUA MONS ANTONIO DE CASTRO
363,-46.569566,-23.579212,355030801000098,3550308005041,01,AGUA RASA,25,MOOCA,Leste,Leste 1,VILA SAO CARLOS,4110-6,RUA ERNESTO GIULIANO,23.000000,VL SAO CARLOS,VL SAO CARLO VILA PRUDENTE
342,-46.683064,-23.754338,355030830000014,3550308005280,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,RIO PRETO,4111-4,RUA SAO JOSE DO RIO PRETO,495.000000,GRAJAU,CONJ. RESIDENCIAL FARIA LIMA
773,-46.500047,-23.545677,355030805000130,3550308005149,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,VILA NHOCUNE,4113-0,RUA MADRE LUISA DOS ANJOS,25.000000,VL NHOCUNE,PONTO FINAL ONIBUS V.NHOCUNE
453,-46.509734,-23.555364,355030824000100,3550308005150,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,JARDIM ARIZI,4117-3,RUA UACUMA,58.000000,JD ARIZI,JD SANTA MARIA
68,-46.560507,-23.584061,355030872000127,3550308005081,74,SAO LUCAS,29,VILA PRUDENTE / SAPOPEMBA,Leste,Leste 1,INDEPENDENCIA,4119-0,RUA ERNESTO DOS SANTOS,S/N,JD INDEPENDENCIA,JD INDEPENDENCIA  VILA PRUDENT
612,-46.440408,-23.532336,355030837000076,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,SABADO D'ANGELO,4120-3,RUA VIRGINIA FERNI,S/N,COHAB II,ES ITAQUERA GUAIANAZES
116,-46.494780,-23.597757,355030873000161,3550308005207,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,ENGENHO NOVO,4122-0,AV ENGENHO NOVO,S/N,JD TIETE,RUAS LANHOSO E JACI
354,-46.501547,-23.605591,355030876000335,3550308005157,76,SAPOPEMBA,29,SAPOPEMBA,Leste,Leste 1,COHAB SAPOPEMBA,4123-8,RUA WALTER RUMMEL,,SAPOPEMBA,CONJ HABI DE SAPOPEMBA
320,-46.746050,-23.448374,355030842000025,3550308005185,41,JARAGUA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM IPANEMA,4124-6,RUA VASCO BALBOA,S/N,JD IPANEMA,TV RUA MAURO DE ARAUJO RIBEIRO
103,-46.650456,-23.479535,355030851000079,3550308005128,51,MANDAQUI,5,SANTANA / TUCURUVI,Norte,Norte 2,JOAO PESSOA,4125-4,RUA RIBEIRAO DO SALTO,S/N,LAUSANE PAULISTA,SEM INFORMACAO
655,-46.724805,-23.477833,355030863000009,3550308005114,64,PIRITUBA,2,PIRITUBA / JARAGUA,Norte,Norte 1,JARDIM CIDADE PIRITUBA,4128-9,RUA GONCALVES DE BARROS,S/N,JD PIRITUBA,
826,-46.401751,-23.595804,355030825000279,3550308005271,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,SANTA ETELVINA,4132-7,AV LUIS JOSE COSTA (LEANDRO),S/N,CID TIRADENTES COHAB,
393,-46.609853,-23.469690,355030882000076,3550308005131,84,TUCURUVI,5,SANTANA / TUCURUVI,Norte,Norte 2,PALMAS DO TREMEMBE,4133-5,PC ANTONIO JOSE DE ARAUJO,S/N,PALMAS DO TREMEMBE,
243,-46.706293,-23.757924,355030830000152,3550308005285,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,JARDIM S FRANCISCA,4134-3,RUA HENRY LACORDAIRE,S/N,JD STA FRANCISCA,
400,-46.634349,-23.563675,355030849000031,3550308005008,49,LIBERDADE,9,SE,Centro,Centro,LIBERDADE/MODERNA,4135-1,RUA PANDIA CALOGERAS,S/N,LIBERDADE,R CONS FURTADO E ROCHA POMBO
600,-46.413182,-23.515056,355030884000019,3550308005252,86,VILA CURUCA,24,ITAIM PAULISTA,Leste,Leste 2,JARDIM NAZARE II,4136-0,RUA JOSE GREEF BORBA,S/N,JD NAZARE,FREI FABIANO CRISTO E S ZACARO
692,-46.667093,-23.736953,355030830000073,3550308005279,30,GRAJAU,19,CAPELA DO SOCORRO,Sul,Sul 2,PQUE RESIDENCIAL COCAIA I,4138-6,RUA RUBENS DE OLIVEIRA,S/N,COCAIA,
776,-46.783011,-23.691727,355030843000386,3550308005293,42,JARDIM ANGELA,18,M BOI MIRIM,Sul,Sul 2,PARQUE NOVO SANTO AMARO,4140-8,RUA ALBERTO BORGES SOVERAL,S/N,PQ NOVO STO AMARO,PORT 06/94
829,-46.623270,-23.458766,355030881000114,3550308005133,83,TREMEMBE,6,JACANA / TREMENBE,Norte,Norte 2,TREMEMBE,4153-0,PC DONA MARIQUINHA SCIASCIA,S/N,TREMEMBE,
571,-46.636592,-23.609228,355030877000018,3550308005047,79,SAUDE,12,VILA MARIANA,Sul,Sul 1,PRACA DA ARVORE,4154-8,RUA CARAMURU,S/N,BOSQUE DA SAUDE,ENTRE AV BOSQUE DA SAUDE E JUA
235,-46.642779,-23.633524,355030838000233,3550308005093,37,JABAQUARA,15,JABAQUARA,Sul,Sul 1,JABAQUARA,4155-6,AV ENG ARMANDO DE ARRUDA PEREIRA,S/N,JABAQUARA,CALCADAO DA AV ENG ARMANDO
871,-46.652773,-23.568448,355030845000161,3550308005023,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,FERNAO CARDIM,4156-4,RUA FERNAO CARDIM,S/N,CERQUEIRA CESAR,AL JOAQUIM E DE LIMA
688,-46.399629,-23.565869,355030831000111,3550308005266,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JARDIM SAO PAULO,4158-0,AV UTARO KANAI C/ FESTA CHINESA,S/N,JD SAO PAULO,PATIO DO ESTACIONAMENTO
92,-46.457040,-23.535570,355030837000005,3550308005198,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,JARDIM ITAPEMIRIM,4160-2,RUA DIOGO JOSE MACHADO,S/N,JD ITAPEMIRIM,AV CAMPANELA E RUA CUNHA PORA
807,-46.443488,-23.528866,355030837000075,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,VILA BRASIL,4161-0,RUA CANDIDO DE GODOI,S/N,VL BRASIL,R DAMASIO PINTO
113,-46.460562,-23.604439,355030873000107,3550308005208,75,SAO MATEUS,30,SAO MATEUS,Leste,Leste 2,CIDADE SATELITE,4162-9,RUA PHOBUS,S/N,JD STA BARBARA,S/INFOR.
202,-46.396576,-23.594598,355030825000160,3550308005272,25,CIDADE TIRADENTES,31,CIDADE TIRADENTES,Leste,Leste 2,CIDADE TIRADENTES SETOR G,4163-7,RUA MOISES DE CORENA,S/N,CID TIRADENTES,
104,-46.398527,-23.493701,355030836000157,3550308005249,35,ITAIM PAULISTA,24,ITAIM PAULISTA,Leste,Leste 2,VILA ITAIM,4165-3,AV ITAIM,S/N,VL ITAIM,
557,-46.474235,-23.560139,355030824000068,3550308005203,24,CIDADE LIDER,27,ITAQUERA,Leste,Leste 2,CIDADE LIDER,4166-1,RUA JERONIMO DE BARROS,S/N,CID LIDER,AV.MARIA LUISA AMERICANO
125,-46.429710,-23.520632,355030896000176,3550308005257,96,LAJEADO,28,GUAIANASES,Leste,Leste 2,JARDIM GIANETTI,4168-8,RUA GUABIROBA DE MINAS,S/N,JD GIANETTI,
756,-46.400514,-23.550893,355030831000042,3550308005264,31,GUAIANASES,28,GUAIANASES,Leste,Leste 2,JARDIM SOARES,4181-5,RUA INACIO MOREIRA,,JARDIM SOARES,RUA CASTELO DE LECA
181,-46.590340,-23.496886,355030892000140,3550308005067,94,VILA MEDEIROS,7,V MARIA / VILA GUILHERME,Norte,Norte 2,VILA ELISA,4184-0,RUA DOS GUARINOS,,VILA ELISA,
252,-46.747253,-23.505426,355030895000082,3550308005110,73,SAO DOMINGOS,2,PIRITUBA / JARAGUA,Norte,Norte 1,PIRITUBA,4186-6,AV ELISIO CORDEIRO DE SIQUEIRA,,JARIDM,JARDIM SANTO ELIAS
860,-46.737254,-23.794777,355030855000092,3550308005300,56,PARELHEIROS,20,PARELHEIROS,Sul,Sul 2,RECANTO CAMPO BELO,4188-2,RUA MARIA DA COSTA BEZERRA,,PARELHEIROS,
383,-46.445676,-23.541060,355030837000084,3550308005201,36,ITAQUERA,27,ITAQUERA,Leste,Leste 2,DOM BOSCO,4189-0,RUA ANTONIO GANDINE,,ITAQUERA,RUA SABBADO D ANGELO
720,-46.663557,-23.508336,355030821000126,3550308005030,21,CASA VERDE,4,CASA VERDE / CACHOEIRINHA,Norte,Norte 1,PARQUE SOUZA ARANHA,4194-7,RUA MOURAO VIEIRA,,PARQUE SOUZA ARANHA,RUA REIMS
250,-46.535712,-23.559740,355030820000059,3550308005078,20,CARRAO,26,ARICANDUVA-FORMOSA-CARRAO,Leste,Leste 1,PRACA ALBINO FCO DE FIGUEIREDO,4198-0,RUA BENEDITO GALVAO,,VILA CARRAO,PRACA ALBINO FCO DE FIGUEIREDO
141,-46.525999,-23.514159,355030859000055,3550308005074,60,PENHA,21,PENHA,Leste,Leste 1,TIQUATIRA,4380-0,RUA PAULO MARQUES,,VILA VIDAL,AV GOVERNADOR CARVALHO PINTO
155,-46.480293,-23.550081,355030805000073,3550308005148,05,ARTUR ALVIM,21,PENHA,Leste,Leste 1,ITAQUERA,4390-7,RUA ANDREA FELICIANI,,ARTUR ALVIM,RUA CEZAR DIAS
418,-46.506572,-23.606871,355030876000003,3550308005157,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,SAPOPEMBA,4400-8,RUA ADUTORA DO RIO CLARO,,VILA REGENTE FEIJO,ADUTORA RIO CLARO
635,-46.486992,-23.617937,355030876000319,3550308005210,76,SAPOPEMBA,32,SAPOPEMBA,Leste,Leste 1,FAZENDA DA JUTA,4401-6,RUA AUGUSTIN LUBERTI,203.000000,FAZENDA JUTA,ABAST
402,-46.652980,-23.554959,355030807000124,3550308005009,07,BELA VISTA,9,SE,Centro,Centro,FREI CANECA,5001-6,RUA HERCULANO DE FREITAS,683.000000,CERQUEIRA CEZAR,TV DA RUA PEIXOTO GOMIDE
792,-46.661917,-23.632366,355030815000112,3550308005100,15,CAMPO BELO,14,SANTO AMARO,Sul,Sul 2,JARDIM AEROPORTO,5002-4,RUA TAPES,67.000000,JD AEROPORTO,ESQ R CARLOS PINTO ALVES
751,-46.636944,-23.526854,355030809000009,3550308005004,09,BOM RETIRO,9,SE,Centro,Centro,TIRADENTES,5003-2,RUA ANTONIO CORUJA,957.000000,BOM RETIRO,TV DA RUA GUARANI
384,-46.621124,-23.572838,355030814000019,3550308005006,14,CAMBUCI,9,SE,Centro,Centro,TEODORETO SOUTO,5004-0,RUA TEODORETO SOUTO,S/N,CAMBUCI,TV AV LINS DE VASCONCELOS
424,-46.663498,-23.568797,355030845000024,3550308005024,44,JARDIM PAULISTA,11,PINHEIROS,Oeste,Oeste,JARDIM AMERICA,5005-9,RUA BARAO DE CAPANEMA,1528.000000,JD AMERICA,ALAMEDA CASA BRANCA
438,-46.605390,-23.525178,355030808000045,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,PAULO ANDREGUETTI,5006-7,RUA SILVA TELES,S/N,BELENZINHO,TV DA RUA SANTA RITA
203,-46.586214,-23.538482,355030808000066,3550308005016,08,BELEM,25,MOOCA,Leste,Leste 1,BELEM,5007-5,RUA IRMA CAROLINA,S/N,BELENZINHO,TV AV ALVARO RAMOS
162,-46.591426,-23.548099,355030853000091,3550308005017,54,MOOCA,25,MOOCA,Leste,Leste 1,TRILHOS,5008-3,RUA PROF MACHADO TOLOSA,S/N,BELENZINHO,ENTRE PARAUPAVA E SAPUCAIA
565,-46.664556,-23.544556,355030826000007,3550308005013,26,CONSOLACAO,9,SE,Centro,Centro,SUMARE MODERNA,5009-1,PC CHARLES MULLER,401.000000,PACAEMBU,ESTADIO MUN.P.M.DE CARVALHO
414,-46.671963,-23.539547,355030860000051,3550308005026,61,PERDIZES,8,LAPA,Oeste,Oeste,JOAO RAMALHO,5010-5,RUA AIMBERE C CAIUBI,1715.000000,PERDIZES,RUA JOAO RAMALHO
159,-46.613040,-23.598042,355030834000035,3550308005043,33,IPIRANGA,13,IPIRANGA,Sul,Sul 1,IPIRANGA,5011-3,RUA DR MARIO VICENTE,S/N,IPIRANGA,TV RUA SALVADOR SIMOES
